OBJECTID,HR_UID,Province,CaseCount,Deaths,Recovered,Tests,Last_Updated,GlobalID
1286,473,SK,10,1,7,1452,2020/04/16 22:33:00+00,{8C655590-D801-4A71-9929-326040CB992A}
1287,474,SK,147,1,102,8633,2020/04/16 22:30:00+00,{48C148EF-CF91-46ED-AE32-379033E43D74}
1288,472,SK,58,1,48,3223,2020/04/16 22:31:00+00,{D47609D0-3B94-4726-854C-0F969DC00A84}
1289,3537,ON,319,11,132,2533,2020/04/17 21:43:59+00,{99075843-9084-41A3-A6B2-1752AF5179C0}
1290,3538,ON,28,0,0,0,2020/04/17 21:43:59+00,{01F1EE60-1440-4D12-BC79-B035F60C9FF3}
1291,3539,ON,35,3,9,844,2020/04/17 21:45:00+00,{2820CDAF-D53D-4F80-BC87-98407D358DE9}
1292,3540,ON,29,1,12,982,2020/04/17 21:46:00+00,{EAC3F7C4-6D8A-491D-9D32-2C69F3764EAD}
1293,3541,ON,55,0,51,2276,2020/04/17 21:46:59+00,{DCB5A666-37CE-41D0-998D-E4A70EAB4FEC}
1294,3542,ON,128,13,45,739,2020/04/17 21:46:59+00,{945FD842-E11F-471D-B6A4-50CE5CB59952}
1295,3543,ON,247,32,0,0,2020/04/17 21:48:00+00,{04E9783F-3B7E-4701-B0D9-10DCDB981C46}
1296,3544,ON,282,16,125,0,2020/04/17 21:49:59+00,{F5EF81D1-C6E6-4DBD-BA48-AE88C72B1F49}
1297,6001,YT,9,,7,852,2020/04/17 22:49:00+00,{AEE20D1E-D657-4C64-8697-F841ADDE69A5}
1298,6101,NT,5,0,3,1514,2020/04/17 21:11:59+00,{21CA7E1C-2321-45CF-923A-555E2BEAC9D2}
1299,6201,NU,0,,,430,2020/04/17 13:31:59+00,{42E19245-9E23-4191-8DEC-F1604058F29E}
1300,4831,AB,68,0,15,3995,2020/04/17 22:38:00+00,{350CFEFB-1630-461C-B271-6D12669D14CB}
1301,4832,AB,1673,34,555,34157,2020/04/17 22:38:59+00,{8BC43FE0-9065-4013-8D1D-6D770E32851D}
1302,4833,AB,77,1,56,7348,2020/04/17 22:40:00+00,{4FBA31E4-2F35-4C6D-9DA1-B32399059156}
1303,4834,AB,429,8,236,26339,2020/04/17 22:41:00+00,{AB92E6D1-5A9A-484D-8878-D201311DC0F2}
1304,4835,AB,135,7,51,6498,2020/04/17 22:41:00+00,{CCE1A272-FAC1-4862-B4A1-182A907D27D7}
1305,1307,NB,2,0,0,366,2020/04/17 21:14:59+00,{FFF0E6A7-1DAF-4991-97C1-2DBD3661C6E6}
1306,2401,QC,34,1,,,2020/04/17 17:47:00+00,{E7F8463D-B196-49B4-AB67-723A4ABEEE25}
1307,2402,QC,204,8,,,2020/04/17 17:47:00+00,{030049C5-2EF3-476A-855A-1CACD3F484FB}
1308,2403,QC,569,20,,,2020/04/17 17:48:00+00,{C22EEFCF-ADDE-4BA5-BB7F-6CBDF62DCD55}
1309,2404,QC,917,60,,,2020/04/17 17:48:59+00,{2BDEEE89-DBE6-4AA8-ACA2-8F4A53FE7E77}
1310,2405,QC,769,21,,,2020/04/17 17:50:00+00,{073FF177-FF96-4C3A-BFC6-5FAD6AA63CA5}
1311,2406,QC,7760,391,,,2020/04/17 17:50:00+00,{1C9CAFBD-6484-4E8C-9460-48D5BC8CCC73}
1312,2407,QC,192,1,,,2020/04/17 17:51:00+00,{87EF851D-5CA3-4B5A-8E28-6CD59EBEA3FF}
1313,2408,QC,143,2,,,2020/04/17 17:51:59+00,{9C772FBA-C84E-43DC-BCC5-D588816EC9A4}
1314,2409,QC,104,0,,,2020/04/17 17:51:59+00,{9733AC20-3940-46ED-B3E5-2B926B534503}
1315,2410,QC,7,0,,,2020/04/17 17:51:59+00,{ADC04CEC-E431-4D54-A50A-E636895A0D6B}
1316,3546,ON,351,26,119,0,2020/04/17 21:51:00+00,{E6CDF8C6-17A8-4918-8D00-A1CE39413C35}
1317,3547,ON,14,0,10,938,2020/04/17 21:52:00+00,{B4C2E56C-A232-47A8-BD32-AD790ED57FE5}
1318,3549,ON,13,0,10,782,2020/04/17 17:58:59+00,{4130BA69-6501-4542-AACD-97462604143D}
1319,3551,ON,728,21,304,0,2020/04/17 21:53:00+00,{A57D92AB-097D-4BCC-9430-EEA3E636AAB2}
1320,3553,ON,1274,32,158,0,2020/04/17 21:53:59+00,{FC5A87AB-B3E7-4182-A209-894FDB0E45C7}
1321,3555,ON,54,1,31,1689,2020/04/17 21:55:00+00,{74058E0F-76BA-49AB-A568-D433A8CB40F4}
1322,3556,ON,49,2,22,956,2020/04/17 17:57:00+00,{68B8934A-38FA-4B44-B918-B2EB297ED01A}
1323,3557,ON,14,1,6,917,2020/04/17 21:55:00+00,{2B8A5628-241F-4998-9D79-71F0C4C3F290}
1324,3558,ON,67,0,27,0,2020/04/17 21:56:00+00,{5EABBBD7-CC3C-4E5D-9B15-B101800FB5D5}
1325,3560,ON,185,12,82,0,2020/04/17 21:56:59+00,{65980544-3C5A-4533-9162-7128560F56F0}
1326,3561,ON,41,1,30,2099,2020/04/17 21:58:00+00,{02BA6F78-3FE1-430D-BA72-FF6B16931121}
1327,3562,ON,49,0,22,1137,2020/04/17 17:58:00+00,{8232A82D-043C-43CE-BF74-78D532D8E4EA}
1328,3563,ON,10,0,4,366,2020/04/17 21:59:00+00,{B45C5043-10D4-41FF-B9B2-2C1DA6F25C31}
1329,3565,ON,399,19,138,3808,2020/04/17 21:59:59+00,{D62AF767-AE1E-44E7-B515-22B3EF25F9CB}
1330,3566,ON,188,9,49,0,2020/04/17 22:02:00+00,{EC0AA853-D260-42CB-A23E-4D11B1468F08}
1331,3568,ON,439,21,58,3282,2020/04/17 22:02:59+00,{39636559-E1DD-42F8-AF7C-B24172DA90C1}
1332,1203,NS,44,0,0,0,2020/04/17 17:21:00+00,{18F1A350-2628-4D04-B72D-D903207F6553}
1333,1204,NS,478,0,0,0,2020/04/17 17:21:00+00,{B690EF58-A50A-4314-9795-D323BBE04446}
1334,1301,NB,23,0,0,3263,2020/04/17 21:14:59+00,{DDC0AAB0-AA03-42A0-835C-138EB77F491D}
1335,1302,NB,26,0,0,1981,2020/04/17 21:16:00+00,{593CADB6-AE05-461C-982D-79061CCCE064}
1336,1303,NB,46,0,0,2241,2020/04/17 21:16:00+00,{FAAD1373-45C6-4E4A-A949-5417DEA92E01}
1337,1304,NB,7,0,0,740,2020/04/17 21:17:59+00,{9288F4F2-4A56-4610-8ED5-93B23F63AABA}
1338,1305,NB,12,0,0,438,2020/04/17 21:17:59+00,{FA148AAE-F345-49E7-87C0-115575CC26F2}
1339,1306,NB,1,0,0,871,2020/04/17 21:19:00+00,{C1B5EF19-F06B-47F2-896F-05C9B5493A9C}
1340,4604,MB,3,,,,2020/04/17 21:03:00+00,{79896C82-FF2B-47AF-B57C-D888117FA7F7}
1341,4605,MB,28,,,,2020/04/17 21:03:00+00,{16BEB10B-4B43-4D15-9021-EA3DB8F1910D}
1342,3570,ON,968,46,126,2951,2020/04/17 22:04:00+00,{8DEA74E6-4E31-470A-BEFB-CA4594E77E33}
1343,3575,ON,41,3,10,1123,2020/04/17 10:05:00+00,{4B2EC04B-7901-4EC3-B093-96A61F9B54EE}
1344,3595,ON,3145,154,172,0,2020/04/17 22:05:59+00,{31402764-6AEF-4B15-BBA2-29BB8A797052}
1345,4601,MB,188,,,,2020/04/17 21:04:00+00,{1F0C39BE-2160-47D5-B3F6-796C58EF53B6}
1346,4602,MB,12,,,,2020/04/17 21:04:00+00,{6846AE64-664A-44C2-8168-B94A700E1DAB}
1347,4603,MB,19,,,,2020/04/17 21:04:00+00,{0A80734D-283C-415C-BF5B-1D7FEEF47C80}
1348,1011,NL,238,0,0,4342,2020/04/17 17:16:00+00,{4E3F5F8A-8921-4B8B-8D88-B6E5FCA60C8B}
1349,1012,NL,8,0,0,384,2020/04/17 17:16:00+00,{B25BA4BB-0FF8-4AD1-8848-6A1463C4D057}
1350,1013,NL,4,0,0,539,2020/04/17 17:18:00+00,{6C5C03E0-44C2-4A0C-A486-9D1717CDAA62}
1351,1014,NL,6,0,0,320,2020/04/17 17:18:00+00,{6A15BE5D-2FAF-42AE-B9CF-F460A6EDA8B6}
1352,1201,NS,48,0,0,0,2020/04/17 17:19:00+00,{BC709C50-F786-49F0-8E5C-07F2821520C8}
1353,1202,NS,36,0,0,0,2020/04/17 17:19:59+00,{CE2139FD-B902-46F8-8241-ACD2C7F0CFF3}
1354,2411,QC,107,6,,,2020/04/17 17:52:59+00,{8262A5AA-8C75-4C62-9647-E1ABEEA17166}
1355,2412,QC,304,7,,,2020/04/17 17:54:00+00,{1E34F714-2C26-49A5-89D7-FD87286F2668}
1356,2414,QC,1207,27,,,2020/04/17 17:55:00+00,{30528395-8198-44FB-B5A3-225F3868D144}
1357,2415,QC,777,4,,,2020/04/17 17:55:00+00,{32333C0F-6891-4FEE-8E5E-57757CD3A656}
1358,2416,QC,1920,32,,,2020/04/17 17:55:59+00,{F4C90548-2457-4C56-A68B-191C25EE31AC}
1359,2417,QC,13,0,,,2020/04/17 17:55:59+00,{9C8071E0-253C-49FB-ADA0-69619C2C1423}
1360,2418,QC,5,0,,,2020/04/17 17:55:59+00,{193FBB3B-018E-42A5-95EC-AF03E5F039DB}
1361,3526,ON,12,0,6,1120,2020/04/17 21:36:00+00,{3567E521-9576-482D-9BA1-9FBCD72FF9AA}
1362,3527,ON,68,1,40,1590,2020/04/17 21:36:59+00,{E8165789-1F36-44DD-99DE-6FB324EE85AB}
1363,3530,ON,531,40,176,0,2020/04/17 21:37:59+00,{501CBA43-2BF6-4A0C-841D-EE965DC2287F}
1364,1100,PE,26,0,23,2267,2020/04/17 17:23:00+00,{8C0B619B-0ACE-4E35-9DE8-371B7FADB114}
1365,2413,QC,1772,103,,,2020/04/17 17:54:00+00,{378A9D2A-D8B5-4DAC-902D-FDAE0BF06630}
1366,3533,ON,44,0,10,0,2020/04/17 21:39:00+00,{59B42180-63BD-48C0-A37A-7B3D5F4CDF6D}
1367,3534,ON,155,23,16,705,2020/04/17 21:40:59+00,{E0B32E80-01E5-49C6-B451-624FB2EB0D3B}
1368,3535,ON,129,33,84,0,2020/04/17 21:40:59+00,{F8944527-53AC-45F6-85AD-4E16905BB87F}
1369,3536,ON,406,11,69,3500,2020/04/17 21:43:00+00,{64B2C962-45D5-4D0C-BAD0-1763C210772A}
1370,592,BC,149,1,91,8692,2020/04/18 00:11:59+00,{6B6F27F9-E3C6-4F9C-ABEF-9D46613571C2}
1371,591,BC,661,17,348,22241,2020/04/18 00:13:00+00,{2EF1AFED-92DF-45FB-BA31-A3A2BC31E5CE}
1372,595,BC,680,57,443,18032,2020/04/18 00:14:00+00,{C09F25C2-E637-4B09-9BB7-26CEDA7725EC}
1373,593,BC,94,3,58,8657,2020/04/18 00:14:00+00,{BE5D2697-5C3E-4EF9-90E1-3D7DB1AC0DCD}
1374,594,BC,33,0,26,2395,2020/04/18 00:14:59+00,{F7944964-7175-415E-BCD5-3CE36575BA97}
1375,471,SK,8,0,2,419,2020/04/17 21:07:00+00,{539AB699-FAA9-427F-8157-F78D7CB8F1D6}
1376,476,SK,15,0,13,2349,2020/04/17 21:07:00+00,{C92A0F64-DC26-4835-87C0-6BC467AC3C8B}
1377,475,SK,69,1,50,5669,2020/04/17 21:08:00+00,{F52D6C42-0232-4932-9BAC-1816E026B900}
1378,473,SK,10,1,7,1467,2020/04/17 21:08:59+00,{BFB8932A-EF51-41AC-B604-70AE9F055607}
1379,474,SK,147,1,106,8855,2020/04/17 21:06:00+00,{1837ECB1-EBEE-4595-B68D-AF89E99E0742}
1380,472,SK,58,1,50,3360,2020/04/17 21:06:00+00,{B2AF2747-EF4E-4354-B3A8-6CAFE57966F2}
1381,3537,ON,323,13,135,2643,2020/04/18 22:44:00+00,{BEBA8135-AE53-4FD2-9B5D-A42A27DAC5C1}
1382,3538,ON,30,0,0,0,2020/04/18 22:44:00+00,{4DB65B47-B541-43EC-978A-7BB0AE712884}
1383,3539,ON,35,3,9,925,2020/04/18 22:44:59+00,{41975EAA-233C-46A3-8F5C-A1808C59D352}
1384,3540,ON,29,1,13,1098,2020/04/18 22:46:00+00,{CFBF894A-9E9B-4C81-A7D9-A7B9AB79CDCC}
1385,3541,ON,55,0,51,2368,2020/04/18 22:47:00+00,{2A7754B3-6314-473B-8125-C6A46DF8F167}
1386,3542,ON,131,13,47,796,2020/04/18 22:47:00+00,{3F500E80-49B4-4412-9B0B-7BA374494997}
1387,3543,ON,247,32,0,0,2020/04/18 22:47:59+00,{BA5EE95D-DCF1-4240-8230-1B40EC8CA4E7}
1388,3544,ON,289,17,133,0,2020/04/18 22:50:00+00,{B78257F4-0351-45C6-9108-B0E9C6CFD14B}
1389,6001,YT,9,,8,859,2020/04/19 00:03:00+00,{18252862-E298-4FBE-973B-E800B3E0A406}
1390,6101,NT,5,0,3,1530,2020/04/18 20:13:59+00,{67AAD9E0-8B82-43F7-B026-17BEF620E7F7}
1391,6201,NU,0,,,430,2020/04/19 00:04:00+00,{547BEE2E-A6A3-4268-BFC4-C708FA7AF04C}
1392,4831,AB,77,0,21,4671,2020/04/19 00:06:00+00,{FB514D84-AA48-4C62-A4D5-924FF3CA4CD0}
1393,4832,AB,1820,35,710,40168,2020/04/19 00:07:00+00,{8D9DF7EE-2743-4C76-9082-3FA5422471ED}
1394,4833,AB,76,1,60,8693,2020/04/19 00:08:00+00,{1FF69A28-0805-47CC-A7BF-B6DE8FFBF1EA}
1395,4834,AB,433,8,297,30282,2020/04/19 00:08:59+00,{B221C9DD-BF5C-4BF5-A401-FFF659BDCAE2}
1396,4835,AB,137,7,73,7580,2020/04/19 00:10:00+00,{8DF42B19-4D42-4071-AAE5-171F25FE31DC}
1397,1307,NB,2,0,0,385,2020/04/18 19:04:00+00,{7E05B28E-8A3D-43C3-97ED-440CCFF4F545}
1398,2401,QC,34,1,,,2020/04/18 19:05:00+00,{78730C12-A555-4655-AF15-75755E7A6C73}
1399,2402,QC,214,8,,,2020/04/18 19:05:59+00,{2C9D5AE5-7409-4BBE-9FAB-B3AF1427AFEF}
1400,2403,QC,586,23,,,2020/04/18 19:05:59+00,{3F6596A6-F747-41BB-AEAC-2E6C0C353B24}
1401,2404,QC,947,60,,,2020/04/18 19:06:59+00,{E2F7EB5F-6C9C-4FA6-94A4-4382073EE4CD}
1402,2405,QC,770,21,,,2020/04/18 19:06:59+00,{7BF726A9-802F-453F-99CD-49E21765B3AE}
1403,2406,QC,8052,454,,,2020/04/18 19:08:00+00,{03CDA8A4-B789-44E9-9651-1CCE30A37E8B}
1404,2407,QC,202,1,,,2020/04/18 19:08:00+00,{EA1E910C-2450-457A-A449-2F13DC201243}
1405,2408,QC,143,2,,,2020/04/18 19:09:00+00,{36A29A66-95D6-4CCD-B22C-428A90B456FA}
1406,2409,QC,107,0,,,2020/04/18 19:09:59+00,{C28D7052-E4D7-40A7-A93C-B46C51A86F80}
1407,2410,QC,7,0,,,2020/04/18 19:57:00+00,{8670BB68-D57F-402F-B8F2-CBFC72526AB8}
1408,3546,ON,364,26,123,0,2020/04/18 22:50:59+00,{00745C46-65C9-49FE-9EB5-5116ECEA5DB6}
1409,3547,ON,14,0,10,938,2020/04/18 22:51:59+00,{30A2A481-E3BC-4ADB-9EB4-0779FBA4C130}
1410,3549,ON,13,0,10,782,2020/04/18 20:00:00+00,{802D6F29-65BF-4C74-BBA4-91CF4A50052A}
1411,3551,ON,728,21,304,0,2020/04/18 22:53:00+00,{152D2B88-A74C-481C-A515-08FB6965F2C6}
1412,3553,ON,1347,36,158,0,2020/04/18 22:54:00+00,{EC739EC3-663C-463A-B439-02A3FDABD8C8}
1413,3555,ON,56,1,31,1732,2020/04/18 22:54:59+00,{ADDB37A4-B879-4022-907A-4DE65D3C1244}
1414,3556,ON,49,2,30,1025,2020/04/18 19:59:00+00,{DE29256A-EF6A-474A-A763-B773975A13B4}
1415,3557,ON,14,1,6,952,2020/04/18 22:54:59+00,{F806C142-3C9C-452E-B9FA-70473C3B2663}
1416,3558,ON,67,0,27,0,2020/04/18 22:56:00+00,{6D4F0E8C-9B51-40FD-BA6C-F382F505D7D9}
1417,3560,ON,185,12,82,0,2020/04/18 22:57:00+00,{66436699-6CA0-49C6-B57C-D498003CF9BE}
1418,3561,ON,41,1,30,2203,2020/04/18 22:57:59+00,{42AC6E2F-D133-46BB-8968-5C2EADE24587}
1419,3562,ON,49,0,22,1137,2020/04/18 22:57:59+00,{0789EE18-B26F-40AD-A256-79CFEBA5A894}
1420,3563,ON,11,0,6,372,2020/04/18 22:59:00+00,{7979E482-6FA3-4FC7-94B9-25F28F9D4230}
1421,3565,ON,474,23,148,3971,2020/04/18 23:00:00+00,{3220930B-1C09-4A49-BE0E-FB62D08AA1F5}
1422,3566,ON,192,12,50,0,2020/04/18 23:02:00+00,{17838B0D-A7ED-48D1-9FC0-5ACDF81D51AD}
1423,3568,ON,452,24,58,3361,2020/04/18 23:03:00+00,{C3C29FB6-D765-4A79-80A3-53B0E5C85134}
1424,1203,NS,45,0,0,0,2020/04/18 18:59:00+00,{459D91ED-0312-4800-A884-02A1ED8E60F2}
1425,1204,NS,519,0,0,0,2020/04/18 18:59:59+00,{88663F8B-7D2C-408D-836E-163A34AA3BDE}
1426,1301,NB,23,0,0,3386,2020/04/18 19:01:00+00,{170BFECB-ABB7-481C-BA8E-F820105ADD3B}
1427,1302,NB,26,0,0,2079,2020/04/18 19:01:00+00,{3DA58620-CE15-40CC-A030-024903BBC94B}
1428,1303,NB,47,0,0,2356,2020/04/18 19:02:00+00,{667F1531-9B3C-4AEB-A820-D11B7EFEC43A}
1429,1304,NB,7,0,0,768,2020/04/18 19:02:00+00,{BE7D6547-76A7-4C20-B37D-264EAC38C25F}
1430,1305,NB,12,0,0,464,2020/04/18 19:02:59+00,{768BF585-C02E-40DF-B478-2E56EA46133B}
1431,1306,NB,1,0,0,909,2020/04/18 19:02:59+00,{502BF9EE-1DE8-4BDE-8F82-7ACD74371A2F}
1432,4604,MB,3,,,,2020/04/18 20:03:00+00,{D3838B78-D38A-4500-8462-FAC62DA95DAA}
1433,4605,MB,28,,,,2020/04/18 20:03:59+00,{F20E5115-2952-41A9-8576-A7A75D75CEA9}
1434,3570,ON,1034,47,131,2951,2020/04/18 23:03:59+00,{D5A1C6D8-AF1D-405F-BA07-DC21274CC17B}
1435,3575,ON,42,3,12,1206,2020/04/18 23:05:00+00,{F91D42AD-2D30-4C7C-B940-DEB295030875}
1436,3595,ON,3346,162,178,0,2020/04/18 23:06:00+00,{DB3FF8A8-EFC1-46B0-A213-41C3A74C0238}
1437,4601,MB,191,,,,2020/04/18 20:03:59+00,{DAF76E08-0208-4483-9D3A-AC8EFC9CD040}
1438,4602,MB,13,,,,2020/04/18 20:05:00+00,{1E6B7491-EA69-4034-9D33-F53AAAFA959B}
1439,4603,MB,18,,,,2020/04/18 20:05:00+00,{01BDF3E0-CB46-488F-92EC-A93B38DD6788}
1440,1011,NL,239,0,0,4557,2020/04/18 18:55:00+00,{2727B5C7-5E23-41E5-B489-99AFF8AB341C}
1441,1012,NL,8,0,0,409,2020/04/18 18:56:00+00,{8B6CECD9-9209-4DFE-B88B-7CD3D5E40253}
1442,1013,NL,4,0,0,569,2020/04/18 18:56:00+00,{5FC47679-B574-4D9C-8FA4-9E5368CF82D0}
1443,1014,NL,6,0,0,336,2020/04/18 18:56:59+00,{F146AF0E-05CE-4C50-A3B1-F1D840B20412}
1444,1201,NS,49,0,0,0,2020/04/18 18:58:00+00,{97B5100C-F395-49B3-AB22-8539A43222C2}
1445,1202,NS,36,0,0,0,2020/04/18 18:59:00+00,{DAE72B60-33CA-4CEA-B566-7FB5C59DF70B}
1446,2411,QC,119,6,,,2020/04/18 19:09:59+00,{F3D47301-DDDD-41FD-A87D-32E4A7E1CA54}
1447,2412,QC,316,7,,,2020/04/18 19:11:00+00,{DDA99F6F-042E-4B56-8069-44A29A501252}
1448,2414,QC,1244,28,,,2020/04/18 19:12:00+00,{01E6F6C2-20A0-4E09-B390-7B7FE3A5FA58}
1449,2415,QC,813,5,,,2020/04/18 19:12:59+00,{0B75B594-0582-4FCC-A2F8-CC232D481A72}
1450,2416,QC,2052,41,,,2020/04/18 19:12:59+00,{50DCA1F0-B1C1-4A24-B7A3-ADE4B0331E3F}
1451,2417,QC,13,0,,,2020/04/18 19:56:00+00,{748A7D56-E825-45F9-8788-959124F12649}
1452,2418,QC,5,0,,,2020/04/18 19:57:59+00,{F0906D52-25B9-4764-B935-43B8C1A80221}
1453,3526,ON,12,0,6,1200,2020/04/18 22:36:00+00,{4932E388-C687-48C1-BB98-942F06EC6DB7}
1454,3527,ON,72,3,40,1656,2020/04/18 22:37:00+00,{82C699DF-9123-4ABE-8007-60040D9CD89E}
1455,3530,ON,568,47,208,0,2020/04/18 22:38:00+00,{F8AD83F3-BFF7-4E82-983E-660E924E2EA4}
1456,1100,PE,26,0,23,2268,2020/04/18 19:15:00+00,{A2E15BEA-07B9-40A9-B0A9-57FE9464DF2C}
1457,2413,QC,1897,142,,,2020/04/18 19:11:00+00,{EB4D4BB2-3750-4AD7-A057-E8C7729C5614}
1458,3533,ON,45,0,10,0,2020/04/18 22:38:59+00,{B83487D1-D107-4E72-8CEA-5F55E513E871}
1459,3534,ON,157,25,28,757,2020/04/18 22:41:00+00,{FF7C8179-103D-4D67-962F-58E285272A17}
1460,3535,ON,129,33,84,0,2020/04/18 22:41:00+00,{20418B76-4FE7-4697-A179-10D81D01E6D8}
1461,3536,ON,423,11,69,3500,2020/04/18 22:43:00+00,{2FCCC8D0-79B7-4E42-B19D-F8EF484F9EAA}
1462,592,BC,150,1,91,8692,2020/04/19 00:30:00+00,{97CE2CA3-08D3-41D7-9887-05C7F17B6B5D}
1463,591,BC,680,17,348,22241,2020/04/19 00:30:00+00,{58EBD26B-AA2D-476E-9612-026FEF77A739}
1464,595,BC,686,57,443,18032,2020/04/19 00:32:00+00,{68AF4620-5882-4694-8FD7-1AE8FA04CD63}
1465,593,BC,97,3,58,8657,2020/04/19 00:30:00+00,{0CA2D8F5-212C-4477-B2DF-5328679A2CF7}
1466,594,BC,34,0,26,2395,2020/04/19 00:30:00+00,{495A2A23-0C02-40D5-8822-834434E9B3D0}
1467,471,SK,10,0,2,444,2020/04/18 20:07:59+00,{E7B71886-96F2-473F-868E-C8DD7BF2A4D4}
1468,476,SK,15,0,13,2429,2020/04/18 20:09:00+00,{9B778F1B-808F-4D31-857B-C8813D1822F1}
1469,475,SK,70,1,52,5874,2020/04/18 20:09:00+00,{02C87378-61B2-4A6C-9624-4ABAA650DECE}
1470,473,SK,11,1,7,1587,2020/04/18 20:10:00+00,{9A872681-D071-4E24-96CA-94CC258E5296}
1471,474,SK,148,1,109,9149,2020/04/18 20:10:59+00,{96837B18-5105-4232-A9DA-915AFECC5A54}
1472,472,SK,59,1,51,3513,2020/04/18 20:10:59+00,{1C6809E3-B06C-4AC2-AD75-9C610B518B65}
1473,3537,ON,328,14,142,2719,2020/04/19 23:29:00+00,{46D8A5D0-F96F-412C-BB0D-5821269DD34B}
1474,3538,ON,31,0,0,0,2020/04/19 23:29:00+00,{F4816BE6-132B-45C1-87D4-7B96D18F5D18}
1475,3539,ON,35,3,9,946,2020/04/19 23:29:59+00,{60564EC5-745B-4EE1-96E3-A796B98E6448}
1476,3540,ON,29,1,14,979,2020/04/19 23:31:00+00,{E696EC63-91C9-4225-A311-977E9A0D3BB0}
1477,3541,ON,56,0,52,2441,2020/04/19 23:32:00+00,{3017E6C9-5B82-4D7A-AC5B-CFE7E7792240}
1478,3542,ON,132,13,48,865,2020/04/19 23:32:00+00,{B8737363-521A-4211-9813-98051F71074D}
1479,3543,ON,247,32,0,0,2020/04/19 23:32:59+00,{E280E2BC-ED59-49D9-BE49-900B2203F697}
1480,3544,ON,306,20,138,0,2020/04/19 23:35:00+00,{DCB807D4-5325-41F6-ACC2-2192183BF007}
1481,6001,YT,9,,8,878,2020/04/20 00:17:00+00,{10BB3637-A4B8-411C-BA2F-DB6314E88EFF}
1482,6101,NT,5,0,3,1551,2020/04/19 19:12:59+00,{253BA95A-D20E-4BE0-B568-D915B0FD60F9}
1483,6201,NU,0,,,430,2020/04/20 00:17:00+00,{59E28CF7-F3A1-4903-89EA-F4C03B53B7B3}
1484,4831,AB,142,0,21,5091,2020/04/19 21:53:59+00,{6CF7572B-99AE-42C6-A553-3919B9DEE0E9}
1485,4832,AB,1997,38,727,42348,2020/04/19 21:55:00+00,{C706D565-A121-410D-A6FD-F98FD80DFEF6}
1486,4833,AB,76,1,62,8978,2020/04/19 21:56:00+00,{C44397BA-C91E-4486-A756-41E5870CFF89}
1487,4834,AB,429,8,307,31347,2020/04/19 21:56:59+00,{2253B166-217A-4792-8560-05C1A1A32F9E}
1488,4835,AB,137,8,80,7785,2020/04/19 21:56:59+00,{B737CE1A-7766-48FE-AEB1-6F8D09B3C932}
1489,1307,NB,2,0,0,390,2020/04/19 17:48:00+00,{21F23ECA-0D45-4B30-A42C-59AF7E2E4FC0}
1490,2401,QC,34,1,,,2020/04/19 17:51:00+00,{6222A530-D123-4302-8318-1AAC6A102429}
1491,2402,QC,226,10,,,2020/04/19 17:58:00+00,{7DE96E61-167D-408E-ABD5-AAFDFBCC56A5}
1492,2403,QC,599,23,,,2020/04/19 17:58:59+00,{E90E23E3-3F98-4C95-980B-81C84F10C0F7}
1493,2404,QC,961,61,,,2020/04/19 17:58:59+00,{68138D24-427F-4D6F-8ECF-6D6A351E062E}
1494,2405,QC,778,22,,,2020/04/19 18:01:00+00,{F91CF9A9-7A05-4A88-B8A1-5199D0E126E8}
1495,2406,QC,8457,513,,,2020/04/19 18:01:59+00,{FE6DBEA2-DA39-456B-B2B5-0C5BC0264B47}
1496,2407,QC,209,1,,,2020/04/19 18:01:59+00,{B8B6AB2B-8181-4845-98D4-5299FD862F73}
1497,2408,QC,145,2,,,2020/04/19 18:04:00+00,{493BC634-252A-4BBE-8767-819C1C072353}
1498,2409,QC,109,0,,,2020/04/19 18:06:00+00,{AF096B74-AAAC-4C55-905D-0BE61E4EA347}
1499,2410,QC,7,0,,,2020/04/19 19:06:59+00,{983F61DD-8731-4D8D-818A-E7EFBFB46E4F}
1500,3546,ON,366,26,131,0,2020/04/19 23:35:59+00,{BA687FF0-CB16-4279-A662-52E10CD4B9D6}
1501,3547,ON,14,0,10,938,2020/04/19 23:36:59+00,{667836DF-BC89-4D48-AFA1-480B14ACF179}
1502,3549,ON,13,0,10,782,2020/04/19 19:09:00+00,{4FACBD36-37E1-4729-95EB-48EA1C4AE43B}
1503,3551,ON,728,21,304,0,2020/04/19 23:38:00+00,{9B670666-4748-4C63-B9BD-DCF8D9A45D60}
1504,3553,ON,1449,37,158,0,2020/04/19 23:39:00+00,{0558415C-4985-47F1-8589-53258BE9740C}
1505,3555,ON,58,1,31,1831,2020/04/19 23:39:59+00,{9C1E374A-F7C7-44BB-8A68-A6DCA7FD46A5}
1506,3556,ON,49,2,30,1071,2020/04/19 19:08:00+00,{F671024C-1D3A-4065-8552-6AFC29E6C2D0}
1507,3557,ON,14,1,6,1005,2020/04/19 23:39:59+00,{638E4D95-4CCE-48BA-8DEE-2991ADC34B4F}
1508,3558,ON,68,0,28,0,2020/04/19 23:41:00+00,{D5B76B97-CDAA-4261-8D40-3A6482780DCE}
1509,3560,ON,185,12,82,0,2020/04/19 23:42:00+00,{83D2A633-86FD-434E-9684-7F0207C56321}
1510,3561,ON,42,1,33,2294,2020/04/19 23:42:59+00,{703F1E0F-4861-4C0A-B8EB-E37256751719}
1511,3562,ON,51,0,22,1137,2020/04/19 23:35:00+00,{D4C66C7C-9269-4B36-A401-1269777C6AEE}
